form_id,page_url,page_family,dynamic,trigger,dom_id,source_authority,js_handler,php_handler,endpoint,field_contract,site_required_html,site_required_js,site_required_server,consent,honeypot,browser_test,server_test,mail_test,status,defect_id
FS-893,https://i-seo.su/blog/otzyvy-na-yandeks-kartah-kak-proskochit-moderacziyu.html,blog,1,modal/popup,tariff_4__FORM_seo,UA-013,common.js#ISEO_FORM_SECURITY_V1+family-handler,tariff_4__FORM.php,#,"cf_agree7,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-894,https://i-seo.su/blog/perenos-sajta-s-tilda-na-wordpress.html,blog,1,modal/popup,page__FORM_info,UA-007,page__FORM_send_info,page__FORM.php,#,"personal_data_consent,pf_comment,pf_contact,pf_name,pf_phone,pf_site",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-895,https://i-seo.su/blog/perenos-sajta-s-tilda-na-wordpress.html,blog,1,modal/popup,callback__FORM_info,UA-008,callback__FORM_send_info,callback__FORM.php,#,"cf_name,cf_phone,cf_site,personal_data_consent,сf_contact",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-896,https://i-seo.su/blog/perenos-sajta-s-tilda-na-wordpress.html,blog,1,modal/popup,audit__FORM_seo,UA-009,audit__FORM_send_seo,audit__FORM.php,#,"af_comment,af_name,af_phone,af_site,cf_agree3,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-897,https://i-seo.su/blog/perenos-sajta-s-tilda-na-wordpress.html,blog,1,modal/popup,tariff_1__FORM_seo,UA-010,tariff_1__FORM_send_seo,tariff_1__FORM.php,#,"cf_agree4,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-898,https://i-seo.su/blog/perenos-sajta-s-tilda-na-wordpress.html,blog,1,modal/popup,tariff_2__FORM_seo,UA-011,common.js#ISEO_FORM_SECURITY_V1+family-handler,tariff_2__FORM.php,#,"cf_agree5,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-899,https://i-seo.su/blog/perenos-sajta-s-tilda-na-wordpress.html,blog,1,modal/popup,tariff_3__FORM_seo,UA-012,common.js#ISEO_FORM_SECURITY_V1+family-handler,tariff_3__FORM.php,#,"cf_agree6,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-900,https://i-seo.su/blog/perenos-sajta-s-tilda-na-wordpress.html,blog,1,modal/popup,tariff_4__FORM_seo,UA-013,common.js#ISEO_FORM_SECURITY_V1+family-handler,tariff_4__FORM.php,#,"cf_agree7,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-901,https://i-seo.su/blog/perenos-sajta-wordpress-na-drugoj-hosting.html,blog,1,modal/popup,page__FORM_info,UA-007,page__FORM_send_info,page__FORM.php,#,"personal_data_consent,pf_comment,pf_contact,pf_name,pf_phone,pf_site",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-902,https://i-seo.su/blog/perenos-sajta-wordpress-na-drugoj-hosting.html,blog,1,modal/popup,callback__FORM_info,UA-008,callback__FORM_send_info,callback__FORM.php,#,"cf_name,cf_phone,cf_site,personal_data_consent,сf_contact",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-903,https://i-seo.su/blog/perenos-sajta-wordpress-na-drugoj-hosting.html,blog,1,modal/popup,audit__FORM_seo,UA-009,audit__FORM_send_seo,audit__FORM.php,#,"af_comment,af_name,af_phone,af_site,cf_agree3,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-904,https://i-seo.su/blog/perenos-sajta-wordpress-na-drugoj-hosting.html,blog,1,modal/popup,tariff_1__FORM_seo,UA-010,tariff_1__FORM_send_seo,tariff_1__FORM.php,#,"cf_agree4,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-905,https://i-seo.su/blog/perenos-sajta-wordpress-na-drugoj-hosting.html,blog,1,modal/popup,tariff_2__FORM_seo,UA-011,common.js#ISEO_FORM_SECURITY_V1+family-handler,tariff_2__FORM.php,#,"cf_agree5,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-906,https://i-seo.su/blog/perenos-sajta-wordpress-na-drugoj-hosting.html,blog,1,modal/popup,tariff_3__FORM_seo,UA-012,common.js#ISEO_FORM_SECURITY_V1+family-handler,tariff_3__FORM.php,#,"cf_agree6,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-907,https://i-seo.su/blog/perenos-sajta-wordpress-na-drugoj-hosting.html,blog,1,modal/popup,tariff_4__FORM_seo,UA-013,common.js#ISEO_FORM_SECURITY_V1+family-handler,tariff_4__FORM.php,#,"cf_agree7,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-908,https://i-seo.su/blog/podbor-zaprosov-dlya-novogo-proekta.html,blog,1,modal/popup,page__FORM_info,UA-007,page__FORM_send_info,page__FORM.php,#,"personal_data_consent,pf_comment,pf_contact,pf_name,pf_phone,pf_site",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-909,https://i-seo.su/blog/podbor-zaprosov-dlya-novogo-proekta.html,blog,1,modal/popup,callback__FORM_info,UA-008,callback__FORM_send_info,callback__FORM.php,#,"cf_name,cf_phone,cf_site,personal_data_consent,сf_contact",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-910,https://i-seo.su/blog/podbor-zaprosov-dlya-novogo-proekta.html,blog,1,modal/popup,audit__FORM_seo,UA-009,audit__FORM_send_seo,audit__FORM.php,#,"af_comment,af_name,af_phone,af_site,cf_agree3,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-911,https://i-seo.su/blog/podbor-zaprosov-dlya-novogo-proekta.html,blog,1,modal/popup,tariff_1__FORM_seo,UA-010,tariff_1__FORM_send_seo,tariff_1__FORM.php,#,"cf_agree4,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-912,https://i-seo.su/blog/podbor-zaprosov-dlya-novogo-proekta.html,blog,1,modal/popup,tariff_2__FORM_seo,UA-011,common.js#ISEO_FORM_SECURITY_V1+family-handler,tariff_2__FORM.php,#,"cf_agree5,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-913,https://i-seo.su/blog/podbor-zaprosov-dlya-novogo-proekta.html,blog,1,modal/popup,tariff_3__FORM_seo,UA-012,common.js#ISEO_FORM_SECURITY_V1+family-handler,tariff_3__FORM.php,#,"cf_agree6,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-914,https://i-seo.su/blog/podbor-zaprosov-dlya-novogo-proekta.html,blog,1,modal/popup,tariff_4__FORM_seo,UA-013,common.js#ISEO_FORM_SECURITY_V1+family-handler,tariff_4__FORM.php,#,"cf_agree7,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-915,https://i-seo.su/blog/povedencheskie-faktory-sajta-kak-oni-realno-vliyayut-na-seo-i-gde-granicza-riska-nakrutki.html,blog,1,modal/popup,page__FORM_info,UA-007,page__FORM_send_info,page__FORM.php,#,"personal_data_consent,pf_comment,pf_contact,pf_name,pf_phone,pf_site",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-916,https://i-seo.su/blog/povedencheskie-faktory-sajta-kak-oni-realno-vliyayut-na-seo-i-gde-granicza-riska-nakrutki.html,blog,1,modal/popup,callback__FORM_info,UA-008,callback__FORM_send_info,callback__FORM.php,#,"cf_name,cf_phone,cf_site,personal_data_consent,сf_contact",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-917,https://i-seo.su/blog/povedencheskie-faktory-sajta-kak-oni-realno-vliyayut-na-seo-i-gde-granicza-riska-nakrutki.html,blog,1,modal/popup,audit__FORM_seo,UA-009,audit__FORM_send_seo,audit__FORM.php,#,"af_comment,af_name,af_phone,af_site,cf_agree3,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-918,https://i-seo.su/blog/povedencheskie-faktory-sajta-kak-oni-realno-vliyayut-na-seo-i-gde-granicza-riska-nakrutki.html,blog,1,modal/popup,tariff_1__FORM_seo,UA-010,tariff_1__FORM_send_seo,tariff_1__FORM.php,#,"cf_agree4,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-919,https://i-seo.su/blog/povedencheskie-faktory-sajta-kak-oni-realno-vliyayut-na-seo-i-gde-granicza-riska-nakrutki.html,blog,1,modal/popup,tariff_2__FORM_seo,UA-011,common.js#ISEO_FORM_SECURITY_V1+family-handler,tariff_2__FORM.php,#,"cf_agree5,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-920,https://i-seo.su/blog/povedencheskie-faktory-sajta-kak-oni-realno-vliyayut-na-seo-i-gde-granicza-riska-nakrutki.html,blog,1,modal/popup,tariff_3__FORM_seo,UA-012,common.js#ISEO_FORM_SECURITY_V1+family-handler,tariff_3__FORM.php,#,"cf_agree6,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-921,https://i-seo.su/blog/povedencheskie-faktory-sajta-kak-oni-realno-vliyayut-na-seo-i-gde-granicza-riska-nakrutki.html,blog,1,modal/popup,tariff_4__FORM_seo,UA-013,common.js#ISEO_FORM_SECURITY_V1+family-handler,tariff_4__FORM.php,#,"cf_agree7,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-922,https://i-seo.su/blog/poziczii-sajta-kak-proveryat-oczenivat-i-vybirat-servisy-chtoby-ne-tratit-vremya-zrya.html,blog,1,modal/popup,page__FORM_info,UA-007,page__FORM_send_info,page__FORM.php,#,"personal_data_consent,pf_comment,pf_contact,pf_name,pf_phone,pf_site",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-923,https://i-seo.su/blog/poziczii-sajta-kak-proveryat-oczenivat-i-vybirat-servisy-chtoby-ne-tratit-vremya-zrya.html,blog,1,modal/popup,callback__FORM_info,UA-008,callback__FORM_send_info,callback__FORM.php,#,"cf_name,cf_phone,cf_site,personal_data_consent,сf_contact",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-924,https://i-seo.su/blog/poziczii-sajta-kak-proveryat-oczenivat-i-vybirat-servisy-chtoby-ne-tratit-vremya-zrya.html,blog,1,modal/popup,audit__FORM_seo,UA-009,audit__FORM_send_seo,audit__FORM.php,#,"af_comment,af_name,af_phone,af_site,cf_agree3,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-925,https://i-seo.su/blog/poziczii-sajta-kak-proveryat-oczenivat-i-vybirat-servisy-chtoby-ne-tratit-vremya-zrya.html,blog,1,modal/popup,tariff_1__FORM_seo,UA-010,tariff_1__FORM_send_seo,tariff_1__FORM.php,#,"cf_agree4,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-926,https://i-seo.su/blog/poziczii-sajta-kak-proveryat-oczenivat-i-vybirat-servisy-chtoby-ne-tratit-vremya-zrya.html,blog,1,modal/popup,tariff_2__FORM_seo,UA-011,common.js#ISEO_FORM_SECURITY_V1+family-handler,tariff_2__FORM.php,#,"cf_agree5,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-927,https://i-seo.su/blog/poziczii-sajta-kak-proveryat-oczenivat-i-vybirat-servisy-chtoby-ne-tratit-vremya-zrya.html,blog,1,modal/popup,tariff_3__FORM_seo,UA-012,common.js#ISEO_FORM_SECURITY_V1+family-handler,tariff_3__FORM.php,#,"cf_agree6,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-928,https://i-seo.su/blog/poziczii-sajta-kak-proveryat-oczenivat-i-vybirat-servisy-chtoby-ne-tratit-vremya-zrya.html,blog,1,modal/popup,tariff_4__FORM_seo,UA-013,common.js#ISEO_FORM_SECURITY_V1+family-handler,tariff_4__FORM.php,#,"cf_agree7,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-929,https://i-seo.su/blog/poziczii-sajta-v-yandeks-i-google-kak-otslezhivat-i-povyshat-rezultaty.html,blog,1,modal/popup,page__FORM_info,UA-007,page__FORM_send_info,page__FORM.php,#,"personal_data_consent,pf_comment,pf_contact,pf_name,pf_phone,pf_site",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-930,https://i-seo.su/blog/poziczii-sajta-v-yandeks-i-google-kak-otslezhivat-i-povyshat-rezultaty.html,blog,1,modal/popup,callback__FORM_info,UA-008,callback__FORM_send_info,callback__FORM.php,#,"cf_name,cf_phone,cf_site,personal_data_consent,сf_contact",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-931,https://i-seo.su/blog/poziczii-sajta-v-yandeks-i-google-kak-otslezhivat-i-povyshat-rezultaty.html,blog,1,modal/popup,audit__FORM_seo,UA-009,audit__FORM_send_seo,audit__FORM.php,#,"af_comment,af_name,af_phone,af_site,cf_agree3,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-932,https://i-seo.su/blog/poziczii-sajta-v-yandeks-i-google-kak-otslezhivat-i-povyshat-rezultaty.html,blog,1,modal/popup,tariff_1__FORM_seo,UA-010,tariff_1__FORM_send_seo,tariff_1__FORM.php,#,"cf_agree4,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-933,https://i-seo.su/blog/poziczii-sajta-v-yandeks-i-google-kak-otslezhivat-i-povyshat-rezultaty.html,blog,1,modal/popup,tariff_2__FORM_seo,UA-011,common.js#ISEO_FORM_SECURITY_V1+family-handler,tariff_2__FORM.php,#,"cf_agree5,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-934,https://i-seo.su/blog/poziczii-sajta-v-yandeks-i-google-kak-otslezhivat-i-povyshat-rezultaty.html,blog,1,modal/popup,tariff_3__FORM_seo,UA-012,common.js#ISEO_FORM_SECURITY_V1+family-handler,tariff_3__FORM.php,#,"cf_agree6,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-935,https://i-seo.su/blog/poziczii-sajta-v-yandeks-i-google-kak-otslezhivat-i-povyshat-rezultaty.html,blog,1,modal/popup,tariff_4__FORM_seo,UA-013,common.js#ISEO_FORM_SECURITY_V1+family-handler,tariff_4__FORM.php,#,"cf_agree7,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-936,https://i-seo.su/blog/pravila-seo-prodvizheniya-v-2026-godu.html,blog,1,modal/popup,page__FORM_info,UA-007,page__FORM_send_info,page__FORM.php,#,"personal_data_consent,pf_comment,pf_contact,pf_name,pf_phone,pf_site",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-937,https://i-seo.su/blog/pravila-seo-prodvizheniya-v-2026-godu.html,blog,1,modal/popup,callback__FORM_info,UA-008,callback__FORM_send_info,callback__FORM.php,#,"cf_name,cf_phone,cf_site,personal_data_consent,сf_contact",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-938,https://i-seo.su/blog/pravila-seo-prodvizheniya-v-2026-godu.html,blog,1,modal/popup,audit__FORM_seo,UA-009,audit__FORM_send_seo,audit__FORM.php,#,"af_comment,af_name,af_phone,af_site,cf_agree3,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-939,https://i-seo.su/blog/pravila-seo-prodvizheniya-v-2026-godu.html,blog,1,modal/popup,tariff_1__FORM_seo,UA-010,tariff_1__FORM_send_seo,tariff_1__FORM.php,#,"cf_agree4,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-940,https://i-seo.su/blog/pravila-seo-prodvizheniya-v-2026-godu.html,blog,1,modal/popup,tariff_2__FORM_seo,UA-011,common.js#ISEO_FORM_SECURITY_V1+family-handler,tariff_2__FORM.php,#,"cf_agree5,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-941,https://i-seo.su/blog/pravila-seo-prodvizheniya-v-2026-godu.html,blog,1,modal/popup,tariff_3__FORM_seo,UA-012,common.js#ISEO_FORM_SECURITY_V1+family-handler,tariff_3__FORM.php,#,"cf_agree6,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-942,https://i-seo.su/blog/pravila-seo-prodvizheniya-v-2026-godu.html,blog,1,modal/popup,tariff_4__FORM_seo,UA-013,common.js#ISEO_FORM_SECURITY_V1+family-handler,tariff_4__FORM.php,#,"cf_agree7,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-943,https://i-seo.su/blog/pravilnaya-struktura-sajta-kak-gramotno-sostavit.html,blog,1,modal/popup,page__FORM_info,UA-007,page__FORM_send_info,page__FORM.php,#,"personal_data_consent,pf_comment,pf_contact,pf_name,pf_phone,pf_site",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-944,https://i-seo.su/blog/pravilnaya-struktura-sajta-kak-gramotno-sostavit.html,blog,1,modal/popup,callback__FORM_info,UA-008,callback__FORM_send_info,callback__FORM.php,#,"cf_name,cf_phone,cf_site,personal_data_consent,сf_contact",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-945,https://i-seo.su/blog/pravilnaya-struktura-sajta-kak-gramotno-sostavit.html,blog,1,modal/popup,audit__FORM_seo,UA-009,audit__FORM_send_seo,audit__FORM.php,#,"af_comment,af_name,af_phone,af_site,cf_agree3,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-946,https://i-seo.su/blog/pravilnaya-struktura-sajta-kak-gramotno-sostavit.html,blog,1,modal/popup,tariff_1__FORM_seo,UA-010,tariff_1__FORM_send_seo,tariff_1__FORM.php,#,"cf_agree4,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-947,https://i-seo.su/blog/pravilnaya-struktura-sajta-kak-gramotno-sostavit.html,blog,1,modal/popup,tariff_2__FORM_seo,UA-011,common.js#ISEO_FORM_SECURITY_V1+family-handler,tariff_2__FORM.php,#,"cf_agree5,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-948,https://i-seo.su/blog/pravilnaya-struktura-sajta-kak-gramotno-sostavit.html,blog,1,modal/popup,tariff_3__FORM_seo,UA-012,common.js#ISEO_FORM_SECURITY_V1+family-handler,tariff_3__FORM.php,#,"cf_agree6,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
